Rank,Name,Count,Gender,Year
55,Mary,174,Female,1969
56,Kerrie,171,Female,1969
57,Katherine,169,Female,1969
58,Danielle,166,Female,1969
59,Anne,163,Female,1969
60,Simone,158,Female,1969
61,Annette,157,Female,1969
62,Margaret,156,Female,1969
63,Debra,155,Female,1969
64,Cheryl,154,Female,1969
65,Kathleen,154,Female,1969
66,Tina,152,Female,1969
67,Sarah,148,Female,1969
68,Janelle,145,Female,1969
69,Bronwyn,143,Female,1969
70,Justine,143,Female,1969
71,Sally,131,Female,1969
72,Lynette,127,Female,1969
73,Janine,126,Female,1969
74,Debbie,123,Female,1969
75,Leonie,115,Female,1969
76,Michele,115,Female,1969
77,Sonia,115,Female,1969
78,Dianne,113,Female,1969
79,Maree,113,Female,1969
80,Narelle,111,Female,1969
81,Paula,111,Female,1969
82,Judith,110,Female,1969
83,Ann,106,Female,1969
84,Sonya,104,Female,1969
85,Toni,101,Female,1969
86,Allison,98,Female,1969
87,Penelope,98,Female,1969
88,Victoria,97,Female,1969
89,Diane,95,Female,1969
90,Emma,94,Female,1969
91,Teresa,94,Female,1969
92,Stephanie,93,Female,1969
93,Cindy,92,Female,1969
94,Heather,90,Female,1969
95,Tammy,88,Female,1969
96,Caroline,87,Female,1969
97,Denise,87,Female,1969
98,Barbara,86,Female,1969
99,Cassandra,86,Female,1969
100,Alexandra,85,Female,1969
1,Karen,1109,Female,1968
2,Lisa,1058,Female,1968
3,Michelle,1049,Female,1968
4,Sharon,809,Female,1968
5,Jennifer,682,Female,1968
6,Leanne,612,Female,1968
7,Donna,611,Female,1968
8,Susan,544,Female,1968
9,Catherine,523,Female,1968
10,Kim,521,Female,1968
11,Julie,512,Female,1968
12,Joanne,504,Female,1968
13,Nicole,463,Female,1968
14,Tracey,453,Female,1968
15,Elizabeth,424,Female,1968
16,Maria,412,Female,1968
17,Fiona,397,Female,1968
18,Linda,395,Female,1968
19,Jacqueline,379,Female,1968
20,Helen,356,Female,1968
21,Melissa,350,Female,1968
22,Sandra,349,Female,1968
23,Deborah,337,Female,1968
24,Christine,329,Female,1968
25,Jodie,312,Female,1968
26,Amanda,300,Female,1968
27,Tracy,294,Female,1968
28,Suzanne,286,Female,1968
29,Angela,282,Female,1968
30,Louise,282,Female,1968
31,Kylie,278,Female,1968
32,Alison,261,Female,1968
33,Wendy,257,Female,1968
34,Jane,248,Female,1968
35,Kathryn,247,Female,1968
36,Belinda,245,Female,1968
37,Tanya,242,Female,1968
38,Patricia,223,Female,1968
39,Robyn,220,Female,1968
40,Carolyn,209,Female,1968
41,Mary,205,Female,1968
42,Kerrie,204,Female,1968
43,Vicki,201,Female,1968
44,Kelly,200,Female,1968
45,Vanessa,199,Female,1968
46,Natalie,198,Female,1968
47,Anne,197,Female,1968
48,Tania,193,Female,1968
49,Samantha,187,Female,1968
50,Katrina,185,Female,1968
51,Cheryl,184,Female,1968
52,Megan,182,Female,1968
53,Melinda,182,Female,1968
54,Kerry,180,Female,1968
55,Margaret,180,Female,1968
56,Anna,166,Female,1968
57,Debra,166,Female,1968
58,Annette,161,Female,1968
59,Katherine,160,Female,1968
60,Kathleen,152,Female,1968
61,Rebecca,152,Female,1968
62,Lynette,142,Female,1968
63,Janelle,139,Female,1968
64,Dianne,136,Female,1968
65,Paula,134,Female,1968
66,Narelle,132,Female,1968
67,Simone,132,Female,1968
68,Debbie,126,Female,1968
69,Maree,126,Female,1968
70,Sarah,126,Female,1968
71,Kellie,125,Female,1968
72,Danielle,124,Female,1968
73,Toni,123,Female,1968
74,Bronwyn,122,Female,1968
75,Rachel,120,Female,1968
76,Sally,120,Female,1968
77,Michele,119,Female,1968
78,Judith,117,Female,1968
79,Leonie,111,Female,1968
80,Caroline,107,Female,1968
81,Penelope,106,Female,1968
82,Allison,105,Female,1968
83,Ann,105,Female,1968
84,Diane,105,Female,1968
85,Janine,101,Female,1968
86,Sonia,101,Female,1968
87,Tina,101,Female,1968
88,Diana,99,Female,1968
89,Stephanie,98,Female,1968
90,Carol,97,Female,1968
91,Denise,97,Female,1968
92,Teresa,91,Female,1968
93,Heather,90,Female,1968
94,Rhonda,90,Female,1968
95,Leah,88,Female,1968
96,Lynda,88,Female,1968
97,Jodi,87,Female,1968
98,Therese,86,Female,1968
99,Ruth,81,Female,1968
100,Sonya,81,Female,1968
1,Michelle,1086,Female,1967
2,Karen,1061,Female,1967
3,Lisa,861,Female,1967
4,Sharon,748,Female,1967
5,Donna,655,Female,1967
6,Kim,655,Female,1967
7,Jennifer,650,Female,1967
8,Julie,632,Female,1967
9,Susan,582,Female,1967
10,Leanne,552,Female,1967
11,Joanne,546,Female,1967
12,Catherine,507,Female,1967
13,Tracey,467,Female,1967
14,Elizabeth,448,Female,1967
15,Linda,414,Female,1967
16,Sandra,408,Female,1967
17,Deborah,402,Female,1967
18,Maria,384,Female,1967
19,Helen,371,Female,1967
20,Fiona,353,Female,1967
21,Nicole,337,Female,1967
22,Christine,333,Female,1967
23,Louise,332,Female,1967
24,Tracy,313,Female,1967
25,Jacqueline,309,Female,1967
26,Melissa,304,Female,1967
27,Suzanne,301,Female,1967
28,Amanda,291,Female,1967
29,Jane,283,Female,1967
30,Angela,278,Female,1967
31,Alison,276,Female,1967
32,Kathryn,276,Female,1967
33,Wendy,269,Female,1967
34,Anne,261,Female,1967
35,Belinda,251,Female,1967
36,Robyn,251,Female,1967
37,Tanya,232,Female,1967
38,Margaret,220,Female,1967
39,Mary,209,Female,1967
40,Patricia,207,Female,1967
41,Tania,203,Female,1967
42,Vicki,201,Female,1967
43,Debra,198,Female,1967
44,Cheryl,192,Female,1967
45,Carolyn,180,Female,1967
46,Katrina,179,Female,1967
47,Megan,178,Female,1967
48,Kathleen,173,Female,1967
49,Jodie,172,Female,1967
50,Natalie,170,Female,1967
51,Anna,168,Female,1967
52,Lynette,167,Female,1967
53,Annette,166,Female,1967
54,Kerry,165,Female,1967
55,Bronwyn,163,Female,1967
56,Kylie,161,Female,1967
57,Kerrie,154,Female,1967
58,Melinda,154,Female,1967
59,Dianne,153,Female,1967
60,Samantha,151,Female,1967
61,Ann,148,Female,1967
62,Katherine,148,Female,1967
63,Narelle,141,Female,1967
64,Michele,137,Female,1967
65,Maree,136,Female,1967
66,Vanessa,136,Female,1967
67,Janelle,133,Female,1967
68,Diane,131,Female,1967
69,Judith,131,Female,1967
70,Sarah,128,Female,1967
71,Rebecca,116,Female,1967
72,Debbie,114,Female,1967
73,Sally,114,Female,1967
74,Toni,114,Female,1967
75,Sonia,111,Female,1967
76,Leonie,109,Female,1967
77,Rhonda,109,Female,1967
78,Allison,104,Female,1967
79,Lynda,104,Female,1967
80,Tina,104,Female,1967
81,Kelly,101,Female,1967
82,Janine,100,Female,1967
83,Heather,99,Female,1967
84,Denise,94,Female,1967
85,Barbara,93,Female,1967
86,Sonya,93,Female,1967
87,Stephanie,90,Female,1967
88,Bernadette,88,Female,1967
89,Christina,88,Female,1967
90,Simone,88,Female,1967
91,Jodi,86,Female,1967
92,Teresa,86,Female,1967
93,Paula,85,Female,1967
94,Ruth,85,Female,1967
95,Carol,82,Female,1967
96,Danielle,78,Female,1967
97,Caroline,76,Female,1967
98,Roslyn,76,Female,1967
99,Anita,75,Female,1967
100,Lesley,75,Female,1967
1,Karen,1088,Female,1966
2,Michelle,1050,Female,1966
3,Sharon,815,Female,1966
4,Lisa,695,Female,1966
5,Donna,693,Female,1966
6,Jennifer,691,Female,1966
7,Kim,670,Female,1966
8,Susan,616,Female,1966
9,Julie,611,Female,1966
10,Leanne,599,Female,1966
11,Catherine,551,Female,1966
12,Joanne,543,Female,1966
13,Maria,459,Female,1966
14,Deborah,453,Female,1966
15,Elizabeth,441,Female,1966
16,Linda,436,Female,1966
17,Tracey,425,Female,1966
18,Sandra,418,Female,1966
19,Helen,403,Female,1966
20,Christine,356,Female,1966
21,Fiona,332,Female,1966
22,Wendy,330,Female,1966
23,Suzanne,324,Female,1966
24,Robyn,290,Female,1966
25,Jane,287,Female,1966
26,Jacqueline,286,Female,1966
27,Louise,282,Female,1966
28,Anne,267,Female,1966
29,Tracy,265,Female,1966
30,Kathryn,262,Female,1966
31,Alison,259,Female,1966
32,Angela,259,Female,1966
33,Patricia,253,Female,1966
34,Margaret,252,Female,1966
35,Mary,248,Female,1966
36,Amanda,239,Female,1966
37,Belinda,237,Female,1966
38,Melissa,229,Female,1966
39,Nicole,212,Female,1966
40,Cheryl,209,Female,1966
41,Tania,209,Female,1966
42,Kathleen,198,Female,1966
43,Annette,193,Female,1966
44,Kerry,186,Female,1966
45,Vicki,186,Female,1966
46,Dianne,185,Female,1966
47,Debra,181,Female,1966
48,Tanya,181,Female,1966
49,Carolyn,176,Female,1966
50,Janelle,173,Female,1966
51,Lynette,160,Female,1966
52,Debbie,159,Female,1966
53,Kerrie,157,Female,1966
54,Anna,155,Female,1966
55,Kylie,151,Female,1966
56,Judith,147,Female,1966
57,Katherine,144,Female,1966
58,Megan,143,Female,1966
59,Narelle,142,Female,1966
60,Diane,140,Female,1966
61,Carol,137,Female,1966
62,Michele,133,Female,1966
63,Jodie,132,Female,1966
64,Ann,131,Female,1966
65,Denise,130,Female,1966
66,Bronwyn,127,Female,1966
67,Rhonda,125,Female,1966
68,Sally,124,Female,1966
69,Katrina,121,Female,1966
70,Natalie,121,Female,1966
71,Leonie,118,Female,1966
72,Maree,117,Female,1966
73,Roslyn,117,Female,1966
74,Janine,112,Female,1966
75,Barbara,109,Female,1966
76,Sarah,105,Female,1966
77,Toni,104,Female,1966
78,Allison,102,Female,1966
79,Samantha,101,Female,1966
80,Kelly,99,Female,1966
81,Lynda,98,Female,1966
82,Lorraine,94,Female,1966
83,Diana,93,Female,1966
84,Paula,93,Female,1966
85,Simone,93,Female,1966
86,Pauline,91,Female,1966
87,Stephanie,86,Female,1966
88,Caroline,85,Female,1966
89,Ruth,84,Female,1966
90,Heather,83,Female,1966
91,Tina,83,Female,1966
92,Rebecca,81,Female,1966
93,Lee,79,Female,1966
94,Gail,78,Female,1966
95,Melinda,78,Female,1966
96,Therese,78,Female,1966
97,Bernadette,77,Female,1966
98,Teresa,77,Female,1966
99,Sonya,75,Female,1966
100,Colleen,74,Female,1966
1,Karen,1060,Female,1965
2,Sharon,815,Female,1965
3,Michelle,762,Female,1965
4,Jennifer,738,Female,1965
5,Donna,710,Female,1965
6,Susan,707,Female,1965
7,Leanne,694,Female,1965
8,Julie,679,Female,1965
9,Lisa,668,Female,1965
10,Joanne,594,Female,1965
11,Catherine,583,Female,1965
12,Kim,582,Female,1965
13,Tracey,509,Female,1965
14,Elizabeth,488,Female,1965
15,Linda,485,Female,1965
16,Sandra,444,Female,1965
17,Deborah,441,Female,1965
18,Maria,420,Female,1965
19,Helen,394,Female,1965
20,Robyn,376,Female,1965
21,Wendy,359,Female,1965
22,Suzanne,343,Female,1965
23,Christine,337,Female,1965
24,Margaret,333,Female,1965
25,Louise,311,Female,1965
26,Anne,299,Female,1965
27,Alison,288,Female,1965
28,Jane,281,Female,1965
29,Patricia,279,Female,1965
30,Kathryn,275,Female,1965
31,Fiona,272,Female,1965
32,Amanda,264,Female,1965
33,Tracy,261,Female,1965
34,Debra,254,Female,1965
35,Vicki,254,Female,1965
36,Jacqueline,253,Female,1965
37,Mary,239,Female,1965
38,Angela,237,Female,1965
39,Cheryl,224,Female,1965
40,Kerry,222,Female,1965
41,Melissa,219,Female,1965
42,Lynette,217,Female,1965
43,Dianne,212,Female,1965
44,Carolyn,206,Female,1965
45,Annette,202,Female,1965
46,Kathleen,198,Female,1965
47,Kerrie,192,Female,1965
48,Belinda,188,Female,1965
49,Diane,185,Female,1965
50,Judith,185,Female,1965
51,Debbie,179,Female,1965
52,Megan,173,Female,1965
53,Janelle,167,Female,1965
54,Nicole,161,Female,1965
55,Carol,160,Female,1965
56,Anna,159,Female,1965
57,Katherine,158,Female,1965
58,Tanya,151,Female,1965
59,Ann,147,Female,1965
60,Leonie,146,Female,1965
61,Denise,144,Female,1965
62,Narelle,142,Female,1965
63,Natalie,137,Female,1965
64,Tania,136,Female,1965
65,Rhonda,131,Female,1965
66,Maree,129,Female,1965
67,Bronwyn,128,Female,1965
68,Sally,126,Female,1965
69,Katrina,117,Female,1965
70,Cindy,113,Female,1965
71,Diana,109,Female,1965
72,Jodie,107,Female,1965
73,Michele,104,Female,1965
74,Heather,103,Female,1965
75,Roslyn,102,Female,1965
76,Barbara,100,Female,1965
77,Lynda,93,Female,1965
78,Pauline,93,Female,1965
79,Vanessa,91,Female,1965
80,Colleen,90,Female,1965
81,Bernadette,89,Female,1965
82,Janet,89,Female,1965
83,Caroline,88,Female,1965
84,Kylie,86,Female,1965
85,Sarah,86,Female,1965
86,Gail,85,Female,1965
87,Janine,85,Female,1965
88,Toni,85,Female,1965
89,Ruth,84,Female,1965
90,Therese,84,Female,1965
91,Rosemary,83,Female,1965
92,Cathy,81,Female,1965
93,Lee,80,Female,1965
94,Stephanie,80,Female,1965
95,Teresa,80,Female,1965
96,Simone,79,Female,1965
97,Allison,78,Female,1965
98,Frances,77,Female,1965
99,Paula,75,Female,1965
100,Marie,74,Female,1965
1,Karen,1032,Female,1964
2,Jennifer,873,Female,1964
3,Sharon,831,Female,1964
4,Susan,831,Female,1964
5,Donna,744,Female,1964
6,Michelle,737,Female,1964
7,Julie,728,Female,1964
8,Leanne,661,Female,1964
9,Joanne,584,Female,1964
10,Catherine,579,Female,1964
11,Lisa,563,Female,1964
12,Kim,561,Female,1964
13,Sandra,526,Female,1964
14,Linda,516,Female,1964
15,Elizabeth,513,Female,1964
16,Deborah,491,Female,1964
17,Tracey,486,Female,1964
18,Helen,433,Female,1964
19,Robyn,414,Female,1964
20,Maria,410,Female,1964
21,Christine,386,Female,1964
22,Wendy,362,Female,1964
23,Mary,342,Female,1964
24,Suzanne,339,Female,1964
25,Louise,333,Female,1964
26,Anne,330,Female,1964
27,Vicki,324,Female,1964
28,Jane,306,Female,1964
29,Margaret,304,Female,1964
30,Lynette,300,Female,1964
31,Patricia,292,Female,1964
32,Carolyn,280,Female,1964
33,Kathryn,277,Female,1964
34,Jacqueline,274,Female,1964
35,Debra,267,Female,1964
36,Cheryl,264,Female,1964
37,Annette,263,Female,1964
38,Fiona,261,Female,1964
39,Amanda,257,Female,1964
40,Dianne,251,Female,1964
41,Tracy,251,Female,1964
42,Kerrie,235,Female,1964
43,Kerry,228,Female,1964
44,Diane,227,Female,1964
45,Judith,220,Female,1964
46,Kathleen,200,Female,1964
47,Debbie,193,Female,1964
48,Angela,191,Female,1964
49,Narelle,185,Female,1964
50,Carol,177,Female,1964
51,Melissa,176,Female,1964
52,Bronwyn,175,Female,1964
53,Janelle,174,Female,1964
54,Ann,170,Female,1964
55,Denise,164,Female,1964
56,Maree,164,Female,1964
57,Belinda,163,Female,1964
58,Michele,160,Female,1964
59,Alison,148,Female,1964
60,Leonie,145,Female,1964
61,Rhonda,137,Female,1964
62,Anna,131,Female,1964
63,Megan,125,Female,1964
64,Gail,119,Female,1964
65,Sally,119,Female,1964
66,Katherine,118,Female,1964
67,Barbara,114,Female,1964
68,Janet,112,Female,1964
69,Tanya,111,Female,1964
70,Heather,110,Female,1964
71,Colleen,109,Female,1964
72,Frances,108,Female,1964
73,Therese,108,Female,1964
74,Janine,106,Female,1964
75,Diana,103,Female,1964
76,Lynda,102,Female,1964
77,Jo-Anne,101,Female,1964
78,Pamela,100,Female,1964
79,Toni,100,Female,1964
80,Roslyn,99,Female,1964
81,Katrina,98,Female,1964
82,Ruth,98,Female,1964
83,Rosemary,96,Female,1964
84,Caroline,95,Female,1964
85,Paula,95,Female,1964
86,Pauline,93,Female,1964
87,Tania,93,Female,1964
88,Vanessa,93,Female,1964
89,Lynne,90,Female,1964
90,Lesley,88,Female,1964
91,Nicole,88,Female,1964
92,Natalie,85,Female,1964
93,Kelly,82,Female,1964
94,Melinda,81,Female,1964
95,Lorraine,79,Female,1964
96,Yvonne,79,Female,1964
97,Cindy,77,Female,1964
98,Jenny,76,Female,1964
99,Cathy,75,Female,1964
100,Penelope,75,Female,1964
1,Karen,1064,Female,1963
2,Susan,1032,Female,1963
3,Jennifer,956,Female,1963
4,Sharon,889,Female,1963
5,Julie,740,Female,1963
6,Donna,711,Female,1963
7,Leanne,706,Female,1963
8,Catherine,653,Female,1963
9,Michelle,641,Female,1963
10,Deborah,623,Female,1963
11,Joanne,599,Female,1963
12,Linda,581,Female,1963
13,Elizabeth,559,Female,1963
14,Lisa,555,Female,1963
15,Kim,539,Female,1963
16,Sandra,535,Female,1963
17,Tracey,528,Female,1963
18,Christine,495,Female,1963
19,Robyn,445,Female,1963
20,Wendy,428,Female,1963
21,Maria,412,Female,1963
22,Vicki,410,Female,1963
23,Helen,409,Female,1963
24,Margaret,376,Female,1963
25,Anne,365,Female,1963
26,Suzanne,352,Female,1963
27,Patricia,323,Female,1963
28,Cheryl,319,Female,1963
29,Louise,318,Female,1963
30,Kerry,307,Female,1963
31,Annette,304,Female,1963
32,Kathryn,298,Female,1963
33,Mary,295,Female,1963
34,Debra,287,Female,1963
35,Lynette,280,Female,1963
36,Jane,271,Female,1963
37,Fiona,267,Female,1963
38,Kathleen,265,Female,1963
39,Tracy,259,Female,1963
40,Judith,258,Female,1963
41,Debbie,253,Female,1963
42,Jacqueline,253,Female,1963
43,Carolyn,252,Female,1963
44,Amanda,230,Female,1963
45,Diane,230,Female,1963
46,Kerrie,218,Female,1963
47,Dianne,209,Female,1963
48,Ann,208,Female,1963
49,Belinda,208,Female,1963
50,Alison,195,Female,1963
51,Angela,194,Female,1963
52,Narelle,191,Female,1963
53,Denise,185,Female,1963
54,Janelle,183,Female,1963
55,Maree,177,Female,1963
56,Carol,172,Female,1963
57,Rhonda,172,Female,1963
58,Michele,166,Female,1963
59,Leonie,159,Female,1963
60,Janet,149,Female,1963
61,Melissa,148,Female,1963
62,Barbara,145,Female,1963
63,Bronwyn,141,Female,1963
64,Anna,140,Female,1963
65,Rosemary,140,Female,1963
66,Katherine,135,Female,1963
67,Roslyn,133,Female,1963
68,Colleen,131,Female,1963
69,Sally,131,Female,1963
70,Heather,129,Female,1963
71,Tania,129,Female,1963
72,Gail,122,Female,1963
73,Janine,115,Female,1963
74,Frances,114,Female,1963
75,Ruth,113,Female,1963
76,Lorraine,109,Female,1963
77,Therese,109,Female,1963
78,Diana,103,Female,1963
79,Tanya,100,Female,1963
80,Pauline,98,Female,1963
81,Paula,97,Female,1963
82,Brenda,96,Female,1963
83,Caroline,94,Female,1963
84,Lesley,91,Female,1963
85,Lynne,91,Female,1963
86,Jeanette,90,Female,1963
87,Katrina,90,Female,1963
88,Pamela,90,Female,1963
89,Jo-Anne,86,Female,1963
90,Teresa,86,Female,1963
91,Lee,85,Female,1963
92,Kay,84,Female,1963
93,Toni,83,Female,1963
94,Janice,82,Female,1963
95,Lynda,82,Female,1963
96,Megan,82,Female,1963
97,Virginia,79,Female,1963
98,Christina,78,Female,1963
99,Vanessa,77,Female,1963
100,Yvonne,75,Female,1963
1,Jennifer,1079,Female,1962
2,Karen,1041,Female,1962
3,Susan,1009,Female,1962
4,Sharon,880,Female,1962
5,Julie,816,Female,1962
6,Deborah,684,Female,1962
7,Donna,677,Female,1962
8,Michelle,668,Female,1962
9,Catherine,664,Female,1962
10,Joanne,600,Female,1962
11,Kim,597,Female,1962
12,Leanne,585,Female,1962
13,Sandra,557,Female,1962
14,Elizabeth,527,Female,1962
15,Christine,516,Female,1962
16,Linda,513,Female,1962
17,Robyn,488,Female,1962
18,Wendy,472,Female,1962
19,Tracey,471,Female,1962
20,Helen,464,Female,1962
21,Margaret,457,Female,1962
22,Vicki,424,Female,1962
23,Debra,397,Female,1962
24,Suzanne,392,Female,1962
25,Lisa,370,Female,1962
26,Anne,363,Female,1962
27,Louise,361,Female,1962
28,Maria,355,Female,1962
29,Lynette,352,Female,1962
30,Patricia,323,Female,1962
31,Kerry,319,Female,1962
32,Cheryl,318,Female,1962
33,Debbie,308,Female,1962
34,Carolyn,304,Female,1962
35,Mary,302,Female,1962
36,Kathryn,301,Female,1962
37,Annette,290,Female,1962
38,Jane,290,Female,1962
39,Judith,287,Female,1962
40,Kerrie,281,Female,1962
41,Kathleen,260,Female,1962
42,Diane,258,Female,1962
43,Amanda,254,Female,1962
44,Narelle,249,Female,1962
45,Dianne,239,Female,1962
46,Fiona,222,Female,1962
47,Jacqueline,221,Female,1962
48,Tracy,221,Female,1962
49,Carol,217,Female,1962
50,Alison,214,Female,1962
51,Rhonda,214,Female,1962
52,Denise,206,Female,1962
53,Belinda,197,Female,1962
54,Michele,186,Female,1962
55,Ann,182,Female,1962
56,Barbara,176,Female,1962
57,Janelle,174,Female,1962
58,Maree,164,Female,1962
59,Leonie,163,Female,1962
60,Angela,161,Female,1962
61,Tanya,158,Female,1962
62,Gail,157,Female,1962
63,Pamela,156,Female,1962
64,Janet,154,Female,1962
65,Bronwyn,145,Female,1962
66,Heather,143,Female,1962
67,Roslyn,141,Female,1962
68,Anna,138,Female,1962
69,Katherine,137,Female,1962
70,Rosemary,126,Female,1962
71,Ruth,122,Female,1962
72,Lesley,121,Female,1962
73,Janine,120,Female,1962
74,Sally,117,Female,1962
75,Therese,117,Female,1962
76,Colleen,114,Female,1962
77,Brenda,112,Female,1962
78,Melissa,111,Female,1962
79,Frances,108,Female,1962
80,Megan,105,Female,1962
81,Lee,104,Female,1962
82,Lorraine,104,Female,1962
83,Lynne,103,Female,1962
84,Diana,102,Female,1962
85,Katrina,100,Female,1962
86,Lynda,96,Female,1962
87,Susanne,96,Female,1962
88,Caroline,94,Female,1962
89,Maureen,94,Female,1962
90,Jeanette,93,Female,1962
91,Toni,93,Female,1962
92,Kay,92,Female,1962
93,Tania,90,Female,1962
94,Cathy,89,Female,1962
95,Yvonne,89,Female,1962
96,Christina,87,Female,1962
97,Melinda,87,Female,1962
98,Pauline,83,Female,1962
99,Janette,81,Female,1962
100,Sharyn,81,Female,1962
1,Jennifer,1092,Female,1961
2,Karen,997,Female,1961
3,Susan,996,Female,1961
4,Julie,888,Female,1961
5,Deborah,874,Female,1961
6,Donna,672,Female,1961
7,Sharon,668,Female,1961
8,Kim,651,Female,1961
9,Michelle,627,Female,1961
10,Catherine,626,Female,1961
11,Joanne,612,Female,1961
12,Christine,602,Female,1961
13,Sandra,602,Female,1961
14,Robyn,582,Female,1961
15,Elizabeth,552,Female,1961
16,Wendy,532,Female,1961
17,Margaret,518,Female,1961
18,Debra,512,Female,1961
19,Vicki,511,Female,1961
20,Leanne,483,Female,1961
21,Helen,481,Female,1961
22,Linda,468,Female,1961
23,Anne,447,Female,1961
24,Tracey,433,Female,1961
25,Lynette,390,Female,1961
26,Mary,383,Female,1961
27,Kerry,375,Female,1961
28,Louise,375,Female,1961
29,Maria,371,Female,1961
30,Cheryl,364,Female,1961
31,Patricia,353,Female,1961
32,Suzanne,352,Female,1961
33,Jane,351,Female,1961
34,Debbie,350,Female,1961
35,Kerrie,340,Female,1961
36,Judith,304,Female,1961
37,Kathryn,301,Female,1961
38,Carol,291,Female,1961
39,Lisa,289,Female,1961
40,Annette,278,Female,1961
41,Diane,274,Female,1961
42,Dianne,274,Female,1961
43,Jacqueline,266,Female,1961
44,Narelle,259,Female,1961
45,Carolyn,258,Female,1961
46,Fiona,247,Female,1961
47,Kathleen,239,Female,1961
48,Amanda,236,Female,1961
49,Denise,217,Female,1961
50,Rhonda,208,Female,1961
51,Alison,198,Female,1961
52,Tracy,197,Female,1961
53,Ann,195,Female,1961
54,Gail,190,Female,1961
55,Michele,187,Female,1961
56,Maree,181,Female,1961
57,Janelle,177,Female,1961
58,Leonie,172,Female,1961
59,Belinda,169,Female,1961
60,Barbara,168,Female,1961
61,Angela,164,Female,1961
62,Janet,164,Female,1961
63,Katherine,161,Female,1961
64,Anna,158,Female,1961
65,Tanya,156,Female,1961
66,Sally,152,Female,1961
67,Colleen,150,Female,1961
68,Rosemary,146,Female,1961
69,Roslyn,145,Female,1961
70,Heather,142,Female,1961
71,Pamela,141,Female,1961
72,Bronwyn,138,Female,1961
73,Lorraine,133,Female,1961
74,Frances,130,Female,1961
75,Lynne,124,Female,1961
76,Lesley,121,Female,1961
77,Ruth,120,Female,1961
78,Therese,116,Female,1961
79,Janice,111,Female,1961
80,Pauline,110,Female,1961
81,Janine,108,Female,1961
82,Victoria,104,Female,1961
83,Caroline,103,Female,1961
84,Jo-Anne,101,Female,1961
85,Janette,100,Female,1961
86,Toni,98,Female,1961
87,Diana,97,Female,1961
88,Lee,94,Female,1961
89,Kay,93,Female,1961
90,Brenda,92,Female,1961
91,Megan,90,Female,1961
92,Jeanette,89,Female,1961
93,Susanne,89,Female,1961
94,Maureen,88,Female,1961
95,Bernadette,86,Female,1961
96,Marie,86,Female,1961
97,Yvonne,84,Female,1961
98,Glenda,83,Female,1961
99,Jan,83,Female,1961
100,Shirley,82,Female,1961
1,Jennifer,1159,Female,1960
2,Susan,1026,Female,1960
3,Julie,972,Female,1960
4,Karen,857,Female,1960
5,Deborah,835,Female,1960
6,Kim,695,Female,1960
7,Debra,635,Female,1960
8,Sharon,626,Female,1960
9,Christine,585,Female,1960
10,Robyn,577,Female,1960
11,Catherine,529,Female,1960
12,Donna,528,Female,1960
13,Margaret,527,Female,1960
14,Helen,523,Female,1960
15,Sandra,515,Female,1960
16,Vicki,505,Female,1960
17,Elizabeth,502,Female,1960
18,Wendy,502,Female,1960
19,Michelle,493,Female,1960
20,Joanne,481,Female,1960
21,Cheryl,445,Female,1960
22,Anne,421,Female,1960
23,Lynette,407,Female,1960
24,Linda,401,Female,1960
25,Patricia,400,Female,1960
26,Kerry,396,Female,1960
27,Mary,394,Female,1960
28,Suzanne,383,Female,1960
29,Kerrie,376,Female,1960
30,Tracey,362,Female,1960
31,Judith,360,Female,1960
32,Debbie,354,Female,1960
33,Leanne,341,Female,1960
34,Louise,329,Female,1960
35,Maria,318,Female,1960
36,Annette,314,Female,1960
37,Kathryn,286,Female,1960
38,Kathleen,277,Female,1960
39,Carol,259,Female,1960
40,Diane,252,Female,1960
41,Jane,249,Female,1960
42,Dianne,237,Female,1960
43,Rhonda,221,Female,1960
44,Carolyn,219,Female,1960
45,Gail,210,Female,1960
46,Narelle,210,Female,1960
47,Denise,208,Female,1960
48,Pamela,201,Female,1960
49,Ann,200,Female,1960
50,Janelle,198,Female,1960
51,Amanda,196,Female,1960
52,Janet,190,Female,1960
53,Michele,184,Female,1960
54,Maree,182,Female,1960
55,Barbara,179,Female,1960
56,Fiona,178,Female,1960
57,Lisa,177,Female,1960
58,Leonie,163,Female,1960
59,Tracy,153,Female,1960
60,Alison,152,Female,1960
61,Heather,150,Female,1960
62,Bronwyn,145,Female,1960
63,Angela,138,Female,1960
64,Lynne,137,Female,1960
65,Lesley,135,Female,1960
66,Lorraine,131,Female,1960
67,Colleen,130,Female,1960
68,Roslyn,130,Female,1960
69,Sally,130,Female,1960
70,Belinda,124,Female,1960
71,Rosemary,124,Female,1960
72,Anna,121,Female,1960
73,Maureen,121,Female,1960
74,Ruth,119,Female,1960
75,Jacqueline,118,Female,1960
76,Frances,113,Female,1960
77,Tanya,112,Female,1960
78,Katherine,111,Female,1960
79,Pauline,108,Female,1960
80,Janice,107,Female,1960
81,Jeanette,106,Female,1960
82,Toni,105,Female,1960
83,Yvonne,103,Female,1960
84,Beverley,100,Female,1960
85,Janette,98,Female,1960
86,Kay,97,Female,1960
87,Jan,96,Female,1960
88,Janine,96,Female,1960
89,Therese,96,Female,1960
90,Jo-Anne,94,Female,1960
91,Megan,94,Female,1960
92,Glenda,92,Female,1960
93,Diana,90,Female,1960
94,Susanne,87,Female,1960
95,Victoria,87,Female,1960
96,Cathy,86,Female,1960
97,Bernadette,85,Female,1960
